Date,Username,URL,Hashtags,Rendered_Content,Out_Links,Users_Mentioned,Media,Coordinates,Place,Source_URL,Source_Label,Retweeted_Tweet,Quoted_Tweet,Replies,Retweets,Likes,Quotes
9/19/2022 8:30:02 AM,SBTS,https://twitter.com/SBTS/status/1571839028915277824,['TheBriefing'],A University Acts to Defend its Convictions; Yeshiva University Shuts Down All Student Groups After SCOTUS Sends Case Back to Lower Courts in NYC @albertmohler #TheBriefing albertmohler.com/2022/09/19/bri…,['https://albertmohler.com/2022/09/19/briefing-9-19-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,1,3,0
9/16/2022 8:30:04 AM,SBTS,https://twitter.com/SBTS/status/1570751872318996481,['TheBriefing'],"When I Sin Against God and He is Upset, Does He Leave Me? Does God Hear My Prayers in Those Moments? — Dr. Mohler Responds to a Letter from a 12-Year-Old Listener of The Briefing @albertmohler #TheBriefing albertmohler.com/2022/09/16/bri…",['https://albertmohler.com/2022/09/16/briefing-9-16-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,5,0
9/15/2022 8:30:03 AM,SBTS,https://twitter.com/SBTS/status/1570389482376990724,['TheBriefing'],Nonsense of the Quintessential Sort: MSNBC Host Argues ‘Jesus Never Once Talked About Abortion’ — And That the Pro-Life Position is Heresy @albertmohler #TheBriefing albertmohler.com/2022/09/15/bri…,['https://albertmohler.com/2022/09/15/briefing-9-15-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,1,2,0
9/14/2022 8:30:05 AM,SBTS,https://twitter.com/SBTS/status/1570027101675454466,['TheBriefing'],"So, Who Gets to Decide if a Jewish University is Jewish? Hint: It’s Not Up to a New York State Judge or LGBT Activists @albertmohler #TheBriefing albertmohler.com/2022/09/14/bri…",['https://albertmohler.com/2022/09/14/briefing-9-14-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,1,5,0
9/13/2022 8:40:00 AM,SBTS,https://twitter.com/SBTS/status/1569667211429658624,['TheBriefing'],Is Belief in the Humanity of the Fetus Just “Medieval Superstition?” We Must Confront the Denial of Fetal Personhood and Recognize the Fervor to Deny Personhood as a Denial of All Human Dignity @albertmohler #TheBriefing albertmohler.com/2022/09/13/bri…,['https://albertmohler.com/2022/09/13/briefing-9-13-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,2,1,0
9/12/2022 8:30:03 AM,SBTS,https://twitter.com/SBTS/status/1569302318260051970,['TheBriefing'],Senate Soon to Vote on ‘Respect for Marriage Act’ — A Twisted Label that Might Shock Even Orwell @albertmohler #TheBriefing albertmohler.com/2022/09/12/bri…,['https://albertmohler.com/2022/09/12/briefing-9-12-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,3,0
9/9/2022 8:49:41 AM,SBTS,https://twitter.com/SBTS/status/1568220094370615299,['TheBriefing'],Special Edition of The Briefing in Honor of Queen Elizabeth II and the End of Britain’s Second Elizabethan Age. @albertmohler #TheBriefing albertmohler.com/2022/09/09/bri…,['https://albertmohler.com/2022/09/09/briefing-9-9-22'],['albertmohler'],,,,http://twitter.com/download/iphone,Twitter for iPhone,,,1,2,4,0
9/8/2022 12:32:12 PM,SBTS,https://twitter.com/SBTS/status/1567913706784280578,['SouthernSeminary'],"“Psalm 139 is the most conclusive refutation to the culture of death.” - @albertmohler, President of #SouthernSeminary. https://t.co/cgKOm7hpby",,['albertmohler'],"[Photo(previewUrl='https://pbs.twimg.com/media/FcJZNGnXwAMp01J?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FcJZNGnXwAMp01J?format=jpg&name=large')]",,,https://sproutsocial.com,Sprout Social,,,0,3,8,0
9/8/2022 8:30:04 AM,SBTS,https://twitter.com/SBTS/status/1567852772527153152,['TheBriefing'],Big Question Now More Urgent: How Long Will Christians Let Their Children Stay in Public Schools? @albertmohler #TheBriefing albertmohler.com/2022/09/08/bri…,['https://albertmohler.com/2022/09/08/briefing-9-8-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,1,1,0
9/7/2022 8:30:03 AM,SBTS,https://twitter.com/SBTS/status/1567490378613284865,['TheBriefing'],Pro-Abortion California May Enshrine Abortion in Its Constitution in November: It’s a Sign of Abortion Extremism in Nation’s Most Populist State @albertmohler #TheBriefing albertmohler.com/2022/09/07/bri…,['https://albertmohler.com/2022/09/07/briefing-9-7-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,0,0
9/6/2022 8:30:02 AM,SBTS,https://twitter.com/SBTS/status/1567127987102916615,['TheBriefing'],What Happens Across the Atlantic Matters: Britain Gets New Prime Minister in the Midst of Much Tumult — The U.S. Better Watch Closely @albertmohler #TheBriefing albertmohler.com/2022/09/06/bri…,['https://albertmohler.com/2022/09/06/briefing-9-6-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,1,0,0
9/2/2022 8:30:03 AM,SBTS,https://twitter.com/SBTS/status/1565678437754445824,['TheBriefing'],Don’t Ask Caesar to Set Your Salary: California Seeks Even More Government Overreach—This Time on Restaurant Wages @albertmohler #TheBriefing albertmohler.com/2022/09/02/bri…,['https://albertmohler.com/2022/09/02/briefing-9-2-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,1,1,0
9/1/2022 8:30:04 AM,SBTS,https://twitter.com/SBTS/status/1565316053722333186,['TheBriefing'],The Legacy of the Last in Line of USSR Leaders: The Significance of Mikhail Gorbachev #TheBriefing albertmohler.com/2022/09/01/bri…,['https://albertmohler.com/2022/09/01/briefing-9-1-22/'],[],,,,https://sproutsocial.com,Sprout Social,,,0,0,0,0
8/30/2022 8:30:02 AM,SBTS,https://twitter.com/SBTS/status/1564591270911172608,['TheBriefing'],Ground Zero for the Battle over Education in Public Schools: Florida and Public School Libraries — And There We Watch the Shaping of the Future of Education in the U.S. @albertmohler #TheBriefing albertmohler.com/2022/08/30/bri…,['https://albertmohler.com/2022/08/30/briefing-8-30-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,2,5,0
8/29/2022 8:30:04 AM,SBTS,https://twitter.com/SBTS/status/1564228891409096706,['TheBriefing'],"Orwell Put on Hold? Department of Homeland Security Disbands ""Governance Disinformation Board"" @albertmohler #TheBriefing albertmohler.com/2022/08/29/bri…",['https://albertmohler.com/2022/08/29/briefing-8-29-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,2,0
8/26/2022 10:22:04 AM,SBTS,https://twitter.com/SBTS/status/1563169912851689473,['SouthernSeminary'],"NEWS: 

“It’s about Scripture saturating everything we do and everything we learn and everything we teach in such a way that we are doing well to pay attention to the Word.”- @albertmohler  

Read the full article: news.sbts.edu/2022/08/26/the…

#SouthernSeminary",['https://news.sbts.edu/2022/08/26/the-bible-is-the-curriculum-mohler-says-in-annual-fall-convocation-address/'],['albertmohler'],,,,https://mobile.twitter.com,Twitter Web App,,,1,2,11,1
8/26/2022 8:30:03 AM,SBTS,https://twitter.com/SBTS/status/1563141724255334400,['TheBriefing'],I’m a Christian Who Qualifies for President Biden’s Student Loan Forgiveness. Should I Accept It? — Dr. Mohler Responds to Letters from Listeners of The Briefing @albertmohler #TheBriefing albertmohler.com/2022/08/26/bri…,['https://albertmohler.com/2022/08/26/briefing-8-26-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,1,1,5,0
8/24/2022 10:50:35 AM,SBTS,https://twitter.com/SBTS/status/1562452314337980419,,"EVENT: 

Tomorrow afternoon at 2pm Dr. Mohler will be interviewed about his newly released book; ""Tell Me The Stories of Jesus"" LIVE from @SBTSBookstore ! 

Watch the livestream tomorrow here: youtu.be/ci6BVrAb1O4",['https://youtu.be/ci6BVrAb1O4'],['SBTSBookstore'],,,,https://mobile.twitter.com,Twitter Web App,,,0,3,4,1
8/24/2022 8:30:04 AM,SBTS,https://twitter.com/SBTS/status/1562416953037590529,['TheBriefing'],A House Divided Against Itself: A New Collision of Worldviews Emerges in France Between Feminists on The Left and Transgender Revolutionaries @albertmohler #TheBriefing albertmohler.com/2022/08/24/bri…,['https://albertmohler.com/2022/08/24/briefing-8-24-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,2,0
8/23/2022 1:01:56 PM,SBTS,https://twitter.com/SBTS/status/1562122984164311040,['SouthernSeminary'],"“Do you want to hear God speak? The faithful answer from the church has always been, ‘Open the Word.’” - @albertmohler 

It was a joy to see be at Fall Convocation this morning with so many of you! 

#southernseminary https://t.co/Z1zVzYIXvf",,['albertmohler'],"[Photo(previewUrl='https://pbs.twimg.com/media/Fa3GkthWIAA8xQK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fa3GkthWIAA8xQK?format=jpg&name=large')]",,,http://twitter.com/download/iphone,Twitter for iPhone,,,2,3,13,0
8/23/2022 8:30:04 AM,SBTS,https://twitter.com/SBTS/status/1562054565792550913,['TheBriefing'],"Christians Did Not Start the Culture Wars, But We Cannot Evade Them: The Imperative of Christian Engagement for the Good of Society #TheBriefing albertmohler.com/2022/08/23/bri…",['https://albertmohler.com/2022/08/23/briefing-8-23-22/'],[],,,,https://sproutsocial.com,Sprout Social,,,1,1,6,0
8/22/2022 8:30:02 AM,SBTS,https://twitter.com/SBTS/status/1561692168661745665,['TheBriefing'],Elections are a Barometer of National Moral Change — So What Does It Mean that Democrats are Platforming on Abortion for Midterm Elections? @albertmohler #TheBriefing albertmohler.com/2022/08/22/bri…,['https://albertmohler.com/2022/08/22/briefing-8-22-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,3,0
8/19/2022 8:30:04 AM,SBTS,https://twitter.com/SBTS/status/1560605012317057024,['TheBriefing'],The Power of the Liberal Arts: The Promise of Understanding the World Around Us and the World Within Us — And How Modern Higher Education Has Lost Its Mind and Soul @albertmohler #TheBriefing albertmohler.com/2022/08/19/bri…,['https://albertmohler.com/2022/08/19/briefing-8-19-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,2,3,0
8/18/2022 8:30:03 AM,SBTS,https://twitter.com/SBTS/status/1560242619757764613,['TheBriefing'],It’s a Last Resort But They Save Precious Lives: Safe Haven Drop Boxes as a Parable of Our Age @albertmohler #TheBriefing albertmohler.com/2022/08/18/bri…,['https://albertmohler.com/2022/08/18/briefing-8-18-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,2,4,0
8/17/2022 8:30:03 AM,SBTS,https://twitter.com/SBTS/status/1559880234693951491,['TheBriefing'],Running on Abortion: The Partisan Reality of the Moral Divide Is Clear as Democrats Run Hard for Abortion @albertmohler #TheBriefing albertmohler.com/2022/08/17/bri…,['https://albertmohler.com/2022/08/17/briefing-8-17-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,1,0,5,0
8/16/2022 8:30:04 AM,SBTS,https://twitter.com/SBTS/status/1559517849668009985,['TheBriefing'],"An Assault on Creation, Moral Order, and Common Sense: Boston Children’s Hospital’s' Gender-Affirming' Surgery Program for Adolescents @albertmohler #TheBriefing albertmohler.com/2022/08/16/bri…",['https://albertmohler.com/2022/08/16/briefing-8-16-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,1,7,0
8/12/2022 8:30:04 AM,SBTS,https://twitter.com/SBTS/status/1558068297110888451,['TheBriefing'],"‘In Short, People are Exhausting’: The Relationship Deficit of the Digital Age @albertmohler #TheBriefing albertmohler.com/2022/08/12/bri…",['https://albertmohler.com/2022/08/12/briefing-8-12-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,1,5,0
8/10/2022 8:30:04 AM,SBTS,https://twitter.com/SBTS/status/1557343521203527680,['TheBriefing'],Are Americans Abandoning Religious Belief? Rethinking the Research on the Rise of Religious ‘Nones’ — It’s More Complex Than You Think @albertmohler #TheBriefing albertmohler.com/2022/08/10/bri…,['https://albertmohler.com/2022/08/10/briefing-8-10-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,1,0
8/9/2022 8:30:04 AM,SBTS,https://twitter.com/SBTS/status/1556981134529028098,['TheBriefing'],Dangerous Precedent Raises Big Questions: What Justified Raid of Former President’s Residence? Is There A Good Answer? The Proof Better Come Fast @albertmohler #TheBriefing albertmohler.com/2022/08/09/bri…,['https://albertmohler.com/2022/08/09/briefing-8-9-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,3,3,0
8/8/2022 8:30:03 AM,SBTS,https://twitter.com/SBTS/status/1556618744075620353,['TheBriefing'],Is Corporate America Lining Up Against Pro-Life Efforts? Big Business Pushes Back Against Pro-Life Momentum as the Fault Lines of U.S. Politics are Being Redrawn State by State #TheBriefing albertmohler.com/2022/08/08/bri…,['https://albertmohler.com/2022/08/08/briefing-8-8-22/'],[],,,,https://sproutsocial.com,Sprout Social,,,0,0,4,0
8/5/2022 8:30:04 AM,SBTS,https://twitter.com/SBTS/status/1555531582886363136,['TheBriefing'],"We’re Living in Norman Lear’s America Now. But How Did We Get Here? — One Laugh, and Cringe, at a Time @albertmohler #TheBriefing albertmohler.com/2022/08/05/bri…",['https://albertmohler.com/2022/08/05/briefing-8-5-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,2,1,1,0
8/4/2022 8:30:03 AM,SBTS,https://twitter.com/SBTS/status/1555169190465753089,['TheBriefing'],Kansas Votes Down Constitutional Amendment to Defend Unborn Life — Is This a Foreshadowing of Things to Come? How did this happen? @albertmohler #TheBriefing albertmohler.com/2022/08/04/bri…,['https://albertmohler.com/2022/08/04/briefing-8-4-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,2,0
8/3/2022 8:30:03 AM,SBTS,https://twitter.com/SBTS/status/1554806802738561030,['TheBriefing'],Death from “Over the Horizon” — Top Al-Qaeda Leader Ayman al-Zawahiri Killed by U.S. Drone Attack in Afghanistan @albertmohler #TheBriefing albertmohler.com/2022/08/03/bri…,['https://albertmohler.com/2022/08/03/briefing-8-3-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,1,0
8/2/2022 8:30:03 AM,SBTS,https://twitter.com/SBTS/status/1554444414059175936,['TheBriefing'],The Moral Evasions of Monkeypox: A Parable of Our Times @albertmohler #TheBriefing albertmohler.com/2022/08/02/bri…,['https://albertmohler.com/2022/08/02/briefing-8-2-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,1,7,0
8/1/2022 8:30:03 AM,SBTS,https://twitter.com/SBTS/status/1554082027724472320,['TheBriefing'],"Will Republicans Join the Revolution on Same-Sex Marriage? 47 Republicans in House Voted Yes. Now, Watch the Senate. How Did This Happen? @albertmohler #TheBriefing albertmohler.com/2022/08/01/bri…",['https://albertmohler.com/2022/08/01/briefing-8-1-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,1,9,0
7/14/2022 12:06:44 PM,SBTS,https://twitter.com/SBTS/status/1547613575115526144,['SouthernSeminary'],"NEWS: Dr. Jimmy Scroggins, lead pastor of Family Church, named Professor of Christian Ministry in the Billy Graham School at #SouthernSeminary.   

""To know Jimmy is to know a pastor's heart that beats for evangelism.” - @AlbertMohler

Read more: bit.ly/3AXl1V0 https://t.co/vgJWhJlQ4g",['http://bit.ly/3AXl1V0'],['albertmohler'],"[Photo(previewUrl='https://pbs.twimg.com/media/FXo6V2TUUAEWpfl?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FXo6V2TUUAEWpfl?format=jpg&name=large')]",,,https://sproutsocial.com,Sprout Social,,,2,4,23,4
7/1/2022 9:35:59 AM,SBTS,https://twitter.com/SBTS/status/1542864597853560832,,"@MatthewJHall @albertmohler You will be greatly missed, Dr. Hall! God's grace to you and your family in these new earthly labors.",,"['MatthewJHall', 'albertmohler']",,,,https://mobile.twitter.com,Twitter Web App,,,0,1,6,0
6/30/2022 8:30:03 AM,SBTS,https://twitter.com/SBTS/status/1542485614079123456,['TheBriefing'],New Zealand Moves to Tax Cow Burps. Seriously. @albertmohler #TheBriefing albertmohler.com/2022/06/30/bri…,['https://albertmohler.com/2022/06/30/briefing-6-30-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,2,1,3,0
6/30/2022 8:18:00 AM,SBTS,https://twitter.com/SBTS/status/1542482584218787840,['TheBriefing'],Watch the White House: Biden Administration Scrambles in Wake of Roe Reversal @albertmohler #TheBriefing albertmohler.com/2022/06/30/bri…,['https://albertmohler.com/2022/06/30/briefing-6-30-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,2,0
6/30/2022 8:06:00 AM,SBTS,https://twitter.com/SBTS/status/1542479565620117506,['TheBriefing'],"‘I’m Up for Some Pride Bocce.’: Former Bush Speech Writer Celebrates Pride Month, Questions Bible’s Teaching on Sexuality @albertmohler #TheBriefing albertmohler.com/2022/06/30/bri…",['https://albertmohler.com/2022/06/30/briefing-6-30-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,1,0,3,0
6/30/2022 7:54:00 AM,SBTS,https://twitter.com/SBTS/status/1542476544676974596,['TheBriefing'],Two Reformed Denominations Make Important Moves to Defend Biblical Teaching on Homosexuality @albertmohler #TheBriefing albertmohler.com/2022/06/30/bri…,['https://albertmohler.com/2022/06/30/briefing-6-30-22/'],['albertmohler'],,,,https://sproutsocial.com,Sprout Social,,,0,0,2,0
